"annotation_id","annotator","choice","created_at","id","image","lead_time","ptz","updated_at"
31674,"8","Abnormal","2025-10-17T23:58:12.141426Z",1036855,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/00/1756771372.000000000.jpg",2.382,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-17T23:58:12.141446Z"
31675,"8","Abnormal","2025-10-17T23:58:14.950523Z",1036856,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/01/1756774983.000000000.jpg",2.343,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-17T23:58:14.950531Z"
31676,"8","Abnormal","2025-10-17T23:58:18.191079Z",1036857,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/02/1756778589.000000000.jpg",2.765,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-17T23:58:18.191093Z"
31677,"8","Abnormal","2025-10-17T23:58:22.115614Z",1036858,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/03/1756782233.000000000.jpg",3.573,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-17T23:58:22.115630Z"
31678,"8","Abnormal","2025-10-17T23:58:25.326653Z",1036859,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/04/1756785843.000000000.jpg",2.593,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-17T23:58:25.326679Z"
31679,"11","Abnormal","2025-10-19T03:17:46.822708Z",1036860,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/05/1756789455.000000000.jpg",5.708,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:17:46.822719Z"
31680,"11","Abnormal","2025-10-19T03:17:49.891962Z",1036861,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/06/1756793101.000000000.jpg",2.445,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:17:49.891970Z"
31681,"11","Abnormal","2025-10-19T03:17:52.215965Z",1036862,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/07/1756796432.000000000.jpg",1.875,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:17:52.215973Z"
31682,"11","Abnormal","2025-10-19T03:17:54.648159Z",1036863,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/08/1756800038.000000000.jpg",1.696,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:17:54.648178Z"
31683,"11","Abnormal","2025-10-19T03:17:56.803455Z",1036864,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/09/1756803644.000000000.jpg",1.613,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:17:56.803481Z"
31684,"11","Abnormal","2025-10-19T03:17:58.878006Z",1036865,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/10/1756807254.000000000.jpg",1.472,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:17:58.878021Z"
31685,"11","Abnormal","2025-10-19T03:18:01.987745Z",1036866,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/11/1756810879.000000000.jpg",2.509,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:18:01.987754Z"
31686,"11","Abnormal","2025-10-19T03:18:04.365764Z",1036867,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/12/1756814487.000000000.jpg",1.742,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:18:04.365783Z"
31687,"11","Abnormal","2025-10-19T03:18:06.858752Z",1036868,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/13/1756818097.000000000.jpg",2.009,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:18:06.858761Z"
31688,"11","Abnormal","2025-10-19T03:18:14.559968Z",1036869,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/14/1756821710.000000000.jpg",7.115,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:18:14.559983Z"
31689,"11","","2025-10-19T03:18:19.275560Z",1036870,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/15/1756825322.000000000.jpg",4.242,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:18:19.275570Z"
31690,"11","","2025-10-19T03:18:22.852661Z",1036871,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/16/1756828924.000000000.jpg",2.939,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:18:22.852680Z"
31691,"11","","2025-10-19T03:18:28.448686Z",1036872,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/17/1756832535.000000000.jpg",4.943,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:18:28.448693Z"
31692,"11","","2025-10-19T03:18:30.801395Z",1036873,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/18/1756836171.000000000.jpg",1.784,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:18:30.801420Z"
31693,"11","","2025-10-19T03:18:33.841698Z",1036874,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/19/1756839786.000000000.jpg",2.498,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:18:33.841715Z"
31694,"11","","2025-10-19T03:18:38.225657Z",1036875,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/20/1756843415.000000000.jpg",3.776,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:18:38.225665Z"
31695,"11","","2025-10-19T03:18:44.692843Z",1036876,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/21/1756847019.000000000.jpg",5.993,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:18:44.692851Z"
31696,"11","","2025-10-19T03:18:47.057740Z",1036877,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/22/1756850632.000000000.jpg",1.811,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:18:47.057748Z"
31697,"11","","2025-10-19T03:18:51.476423Z",1036878,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/245/23/1756854245.000000000.jpg",3.901,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:18:51.476432Z"
31698,"11","","2025-10-19T03:18:56.297101Z",1036879,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/00/1756857848.000000000.jpg",4.462,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:18:56.297109Z"
31699,"11","","2025-10-19T03:18:59.584177Z",1036880,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/01/1756861469.000000000.jpg",2.93,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:18:59.584185Z"
31700,"11","Abnormal","2025-10-19T03:19:02.970343Z",1036881,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/02/1756865109.000000000.jpg",2.967,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:19:02.970355Z"
31701,"11","Abnormal","2025-10-19T03:19:05.336910Z",1036882,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/03/1756868720.000000000.jpg",16.018,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-20T20:44:42.558304Z"
31702,"11","Abnormal","2025-10-19T03:19:07.273008Z",1036883,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/04/1756872325.000000000.jpg",5.298,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-11-14T01:55:01.368624Z"
31703,"11","","2025-10-19T03:19:08.918838Z",1036884,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/05/1756875954.000000000.jpg",1.197,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:19:08.918850Z"
31704,"11","","2025-10-19T03:19:10.374096Z",1036885,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/06/1756879561.000000000.jpg",1.144,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:19:10.374104Z"
31705,"11","","2025-10-19T03:19:11.744329Z",1036886,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/07/1756882814.000000000.jpg",1.068,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:19:11.744340Z"
31706,"11","","2025-10-19T03:19:13.289654Z",1036887,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/08/1756886547.000000000.jpg",1.051,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:19:13.289689Z"
31707,"11","Abnormal","2025-10-19T03:19:20.063062Z",1036888,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/09/1756890178.000000000.jpg",18.673000000000002,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-20T20:44:58.347417Z"
31708,"11","","2025-10-19T03:19:23.135432Z",1036889,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/10/1756893780.000000000.jpg",2.487,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:19:23.135440Z"
31709,"11","","2025-10-19T03:19:25.756870Z",1036890,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/11/1756897386.000000000.jpg",2.335,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:19:25.756879Z"
31710,"11","","2025-10-19T03:19:27.429788Z",1036891,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/12/1756900999.000000000.jpg",1.221,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:19:27.429796Z"
31711,"11","Abnormal","2025-10-19T03:19:37.559948Z",1036892,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/13/1756904600.000000000.jpg",9.603,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:19:37.559956Z"
31712,"11","Abnormal","2025-10-19T03:19:40.304172Z",1036893,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/14/1756908203.000000000.jpg",7.155,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:19:49.952133Z"
31713,"11","","2025-10-19T03:19:57.018974Z",1036894,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/15/1756911805.000000000.jpg",2.165,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:19:57.018998Z"
31714,"11","","2025-10-19T03:20:16.346859Z",1036895,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/16/1756915432.000000000.jpg",18.779,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:20:16.346867Z"
31715,"11","Abnormal","2025-10-19T03:20:20.316964Z",1036896,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/17/1756919046.000000000.jpg",6.28,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:20:35.416148Z"
31716,"11","Abnormal","2025-10-19T03:20:43.014461Z",1036897,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/18/1756922646.000000000.jpg",2.66,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:20:43.014468Z"
31717,"11","Abnormal","2025-10-19T03:20:45.050206Z",1036898,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/19/1756926251.000000000.jpg",1.631,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:20:45.050213Z"
31718,"11","Abnormal","2025-10-19T03:20:47.693952Z",1036899,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/20/1756929864.000000000.jpg",2.267,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:20:47.693961Z"
31719,"11","Abnormal","2025-10-19T03:20:50.251909Z",1036900,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/21/1756933471.000000000.jpg",2.228,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:20:50.251917Z"
31720,"11","Abnormal","2025-10-19T03:20:53.479311Z",1036901,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/22/1756937086.000000000.jpg",2.738,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:20:53.479319Z"
31721,"11","Abnormal","2025-10-19T03:20:58.319031Z",1036902,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/246/23/1756940705.000000000.jpg",4.433,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:20:58.319039Z"
31722,"11","","2025-10-19T03:21:01.991161Z",1036903,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/00/1756944306.000000000.jpg",3.324,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:21:01.991169Z"
31723,"11","","2025-10-19T03:21:25.404570Z",1036904,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/01/1756947909.000000000.jpg",13.915,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:21:25.404583Z"
31724,"11","Abnormal","2025-10-19T03:21:27.923444Z",1036905,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/02/1756951533.000000000.jpg",1.8,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:21:27.923454Z"
31725,"11","","2025-10-19T03:21:31.256185Z",1036906,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/03/1756955139.000000000.jpg",2.929,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:21:31.256203Z"
31726,"11","Abnormal","2025-10-19T03:21:33.254601Z",1036907,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/04/1756958745.000000000.jpg",6.298,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-11-14T01:51:58.256201Z"
31727,"11","","2025-10-19T03:21:35.057331Z",1036908,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/05/1756962354.000000000.jpg",1.429,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:21:35.057339Z"
31728,"11","","2025-10-19T03:21:36.969407Z",1036909,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/06/1756965984.000000000.jpg",1.325,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:21:36.969421Z"
31729,"11","","2025-10-19T03:21:38.677034Z",1036910,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/07/1756969210.000000000.jpg",1.164,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:21:38.677051Z"
31730,"11","","2025-10-19T03:21:40.558067Z",1036911,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/08/1756972815.000000000.jpg",1.406,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:21:40.558074Z"
31731,"11","","2025-10-19T03:21:42.972375Z",1036912,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/09/1756976415.000000000.jpg",1.887,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:21:42.972386Z"
31732,"11","","2025-10-19T03:21:44.855685Z",1036913,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/10/1756980029.000000000.jpg",1.259,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:21:44.855700Z"
31733,"11","Abnormal","2025-10-19T03:21:49.017753Z",1036914,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/11/1756983671.000000000.jpg",3.785,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:21:49.017769Z"
31734,"11","Abnormal","2025-10-19T03:21:51.088731Z",1036915,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/12/1756987272.000000000.jpg",1.646,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:21:51.088743Z"
31735,"11","Abnormal","2025-10-19T03:21:53.417975Z",1036916,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/13/1756990879.000000000.jpg",1.907,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:21:53.417990Z"
31736,"11","Abnormal","2025-10-19T03:22:01.137525Z",1036917,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/14/1756994485.000000000.jpg",7.078,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:22:01.137549Z"
31737,"11","","2025-10-19T03:22:03.089131Z",1036918,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/15/1756998090.000000000.jpg",1.412,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:22:03.089141Z"
31738,"11","Abnormal","2025-10-19T03:22:18.338751Z",1036919,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/18/1757008924.000000000.jpg",6.247,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:22:18.338765Z"
31739,"11","Abnormal","2025-10-19T03:22:21.253766Z",1036920,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/19/1757012545.000000000.jpg",2.435,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:22:21.253804Z"
31740,"11","Abnormal","2025-10-19T03:22:27.017658Z",1036921,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/20/1757016153.000000000.jpg",5.227,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:22:27.017669Z"
31741,"11","Abnormal","2025-10-19T03:22:29.389043Z",1036922,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2025/247/21/1757019767.000000000.jpg",1.869,"{""pan"":174.07000732421875,""tilt"":-0.17000000178813934,""zoom"":1.0}","2025-10-19T03:22:29.389052Z"
